,Point_1,Point_2,Point_3,Point_4,Point_5,Point_6,Point_7,Point_8,Point_9,Point_10,Point_11,Point_12,Point_13,Point_14,Point_15,Point_16,Point_17,Point_18,Point_19,Point_20,Point_21,Point_22,Point_23,Point_24,Point_25,Point_26,Point_27,Point_28,Point_29,Point_30,Point_31,Point_32,Point_33,Point_34,Point_35,Point_36,Point_37,Point_38,Point_39,Point_40,Point_41,Point_42,Point_43,Point_44,Point_45,Point_46,Point_47,Point_48,Point_49,Point_50,Point_51,Point_52,Point_53,Point_54,Point_55,Point_56,Point_57,Point_58,Point_59,Point_60,Point_61,Point_62,Point_63,Point_64,Point_65,Point_66,Point_67,Point_68,Point_69,Point_70,Point_71,Point_72,Point_73,Point_74,Point_75,Point_76,Point_77,Point_78,Point_79,Point_80,Point_81,Point_82,Point_83,Point_84,Point_85,Point_86,Point_87,Point_88,Point_89,Point_90,Point_91,Point_92,Point_93,Point_94,Point_95,Point_96,Point_97,Point_98,Point_99,Point_100,Point_101,Point_102,Point_103,Point_104,Point_105,Point_106,Point_107,Point_108,Point_109,Point_110,Point_111,Point_112,Point_113,Point_114,Point_115,Point_116,Point_117,Point_118,Point_119,Point_120,Point_121,Point_122,Point_123,Point_124,Point_125,Point_126,Point_127,Point_128,Point_129,Point_130,Point_131,Point_132,Point_133,Point_134,Point_135,Point_136,Point_137,Point_138,Point_139,Point_140,Point_141,Point_142,Point_143,Point_144,Point_145,Point_146,Point_147,Point_148,Point_149,Point_150,Point_151,Point_152,Point_153,Point_154,Point_155,Point_156,Point_157,Point_158,Point_159,Point_160,Point_161,Point_162,Point_163,Point_164,Point_165,Point_166,Point_167,Point_168,Point_169,Point_170,Point_171,Point_172,Point_173,Point_174,Point_175,Point_176,Point_177,Point_178,Point_179,Point_180,Point_181,Point_182,Point_183,Point_184,Point_185,Point_186,Point_187,Point_188,Point_189,Point_190,Point_191,Point_192,Point_193,Point_194,Point_195,Point_196,Point_197,Point_198,Point_199,Point_200,Point_201,Point_202
Point_167,8.79,1.545,1.613,1.613,1.613,1.555,1.596,1.596,1.596,1.596,1.596,1.595,1.595,1.615,1.615,1.611,1.631,1.631,1.631,1.533,1.533,1.533,1.553,1.55,1.645,1.645,1.533,1.674,1.674,1.674,1.79,1.79,1.79,1.674,1.65,1.754,1.721,1.729,1.721,1.721,1.721,1.645,1.645,1.721,1.721,1.721,1.779,1.576,1.819,1.352,1.352,1.305,1.305,1.3,1.3,1.3,1.319,1.319,1.35,1.35,1.358,1.358,1.375,1.452,1.483,1.497,1.464,1.526,1.682,1.556,2.489,2.489,1.561,1.537,1.603,1.796,1.35,1.372,1.358,1.358,1.345,1.332,1.328,1.328,1.298,1.32,4.256,1.29,1.239,0.897,0.897,0.897,0.822,1.8,1.742,1.742,1.292,1.843,3.036,1.709,1.709,1.65,1.636,1.636,0.511,0.441,1.073,0.418,0.385,0.399,0.399,1.073,1.073,1.073,0.301,0.301,0.394,0.387,0.403,0.436,0.439,0.439,0.439,0.439,0.468,0.524,0.545,0.554,0.56,0.572,0.588,0.607,0.634,0.634,0.751,0.663,0.712,0.745,0.788,0.343,0.789,0.834,0.816,1.419,1.419,0.769,0.769,0.769,0.769,0.712,0.829,0.829,0.872,0.872,0.872,0.872,0.872,0.918,0.935,0.96,0.96,0.96,0.999,0.977,0.977,1.027,0.0,0.013,0.291,0.0,0.0,0.0,0.031,0.06,0.06,4.383,4.383,4.383,4.383,4.383,3.802,4.321,3.303,0.427,3.595,3.595,3.208,3.208,3.208,3.208,3.208,3.208,3.208,1.988,2.449,2.192,2.183,2.601,2.169,1.545,1.628,11.135
Point_168,8.774,1.529,1.597,1.597,1.597,1.539,1.58,1.58,1.58,1.58,1.58,1.579,1.579,1.599,1.599,1.595,1.615,1.615,1.615,1.517,1.517,1.517,1.537,1.534,1.629,1.629,1.517,1.658,1.658,1.658,1.774,1.774,1.774,1.658,1.634,1.738,1.705,1.713,1.705,1.705,1.705,1.629,1.629,1.705,1.705,1.705,1.763,1.56,1.803,1.336,1.336,1.289,1.289,1.284,1.284,1.284,1.303,1.303,1.334,1.334,1.343,1.343,1.359,1.436,1.467,1.481,1.448,1.51,1.666,1.541,2.473,2.473,1.545,1.521,1.587,1.78,1.334,1.356,1.342,1.342,1.329,1.316,1.312,1.312,1.282,1.304,4.24,1.274,1.223,0.881,0.881,0.881,0.806,1.784,1.726,1.726,1.276,1.827,3.02,1.693,1.693,1.634,1.62,1.62,0.495,0.425,1.057,0.402,0.369,0.383,0.383,1.057,1.057,1.057,0.285,0.285,0.378,0.371,0.387,0.42,0.423,0.423,0.423,0.423,0.452,0.509,0.529,0.538,0.544,0.556,0.572,0.591,0.618,0.618,0.736,0.647,0.696,0.729,0.772,0.329,0.773,0.818,0.8,1.403,1.403,0.753,0.753,0.753,0.753,0.696,0.813,0.813,0.856,0.856,0.856,0.856,0.856,0.902,0.919,0.944,0.944,0.944,0.983,0.961,0.961,1.011,1.046,0.0,0.275,1.046,1.046,1.046,0.015,0.047,0.047,4.367,4.367,4.367,4.367,4.367,3.786,4.305,3.287,0.411,3.579,3.579,3.192,3.192,3.192,3.192,3.192,3.192,3.192,1.973,2.433,2.176,2.167,2.585,2.154,1.529,1.612,11.119
Point_169,8.858,1.613,1.681,1.681,1.681,1.623,1.664,1.664,1.664,1.664,1.664,1.663,1.663,1.684,1.684,1.68,1.699,1.699,1.699,1.602,1.602,1.602,1.621,1.618,1.713,1.713,1.602,1.742,1.742,1.742,1.858,1.858,1.858,1.742,1.718,1.822,1.789,1.566,1.789,1.789,1.789,1.481,1.481,1.789,1.789,1.789,1.847,1.413,1.887,1.189,1.189,1.142,1.142,1.137,1.137,1.137,1.156,1.156,1.187,1.187,1.195,1.195,1.211,1.289,1.319,1.334,1.532,1.595,1.75,1.625,2.557,2.557,1.629,1.605,1.671,1.864,1.418,1.44,1.426,1.426,1.413,1.4,1.396,1.396,1.366,1.389,4.324,1.358,1.307,0.965,0.965,0.965,0.89,1.868,1.81,1.81,1.36,1.911,2.873,1.778,1.778,1.718,1.704,1.704,0.348,0.278,1.402,0.254,0.222,0.236,0.236,1.402,1.402,1.402,0.138,0.138,0.231,0.224,0.239,0.273,0.276,0.276,0.276,0.276,0.304,0.361,0.382,0.39,0.397,0.408,0.425,0.444,0.471,0.471,0.588,0.5,0.549,0.582,0.625,1.241,0.625,0.671,0.652,1.256,1.256,0.606,0.606,0.606,0.606,0.549,0.666,0.666,0.709,0.709,0.709,0.709,0.709,0.755,0.772,0.797,0.797,0.797,0.836,0.813,0.813,0.864,0.898,0.912,0.0,0.898,0.898,0.898,0.929,0.959,0.959,4.452,4.452,4.452,4.452,4.452,3.87,4.39,3.371,0.495,3.663,3.663,3.276,3.276,3.276,3.276,3.276,3.276,3.276,2.057,2.517,2.26,2.251,2.669,2.238,1.614,1.696,10.972
Point_170,8.79,1.545,1.613,1.613,1.613,1.555,1.596,1.596,1.596,1.596,1.596,1.595,1.595,1.615,1.615,1.611,1.631,1.631,1.631,1.533,1.533,1.533,1.553,1.55,1.645,1.645,1.533,1.674,1.674,1.674,1.79,1.79,1.79,1.674,1.65,1.754,1.721,1.729,1.721,1.721,1.721,1.645,1.645,1.721,1.721,1.721,1.779,1.576,1.819,1.352,1.352,1.305,1.305,1.3,1.3,1.3,1.319,1.319,1.35,1.35,1.358,1.358,1.375,1.452,1.483,1.497,1.464,1.526,1.682,1.556,2.489,2.489,1.561,1.537,1.603,1.796,1.35,1.372,1.358,1.358,1.345,1.332,1.328,1.328,1.298,1.32,4.256,1.29,1.239,0.897,0.897,0.897,0.822,1.8,1.742,1.742,1.292,1.843,3.036,1.709,1.709,1.65,1.636,1.636,0.511,0.441,1.073,0.418,0.385,0.399,0.399,1.073,1.073,1.073,0.301,0.301,0.394,0.387,0.403,0.436,0.439,0.439,0.439,0.439,0.468,0.524,0.545,0.554,0.56,0.572,0.588,0.607,0.634,0.634,0.751,0.663,0.712,0.745,0.788,0.343,0.789,0.834,0.816,1.419,1.419,0.769,0.769,0.769,0.769,0.712,0.829,0.829,0.872,0.872,0.872,0.872,0.872,0.918,0.935,0.96,0.96,0.96,0.999,0.977,0.977,1.027,0.0,0.013,0.291,0.0,0.0,0.0,0.031,0.06,0.06,4.383,4.383,4.383,4.383,4.383,3.802,4.321,3.303,0.427,3.595,3.595,3.208,3.208,3.208,3.208,3.208,3.208,3.208,1.988,2.449,2.192,2.183,2.601,2.169,1.545,1.628,11.135
Point_171,8.79,1.545,1.613,1.613,1.613,1.555,1.596,1.596,1.596,1.596,1.596,1.595,1.595,1.615,1.615,1.611,1.631,1.631,1.631,1.533,1.533,1.533,1.553,1.55,1.645,1.645,1.533,1.674,1.674,1.674,1.79,1.79,1.79,1.674,1.65,1.754,1.721,1.729,1.721,1.721,1.721,1.645,1.645,1.721,1.721,1.721,1.779,1.576,1.819,1.352,1.352,1.305,1.305,1.3,1.3,1.3,1.319,1.319,1.35,1.35,1.358,1.358,1.375,1.452,1.483,1.497,1.464,1.526,1.682,1.556,2.489,2.489,1.561,1.537,1.603,1.796,1.35,1.372,1.358,1.358,1.345,1.332,1.328,1.328,1.298,1.32,4.256,1.29,1.239,0.897,0.897,0.897,0.822,1.8,1.742,1.742,1.292,1.843,3.036,1.709,1.709,1.65,1.636,1.636,0.511,0.441,1.073,0.418,0.385,0.399,0.399,1.073,1.073,1.073,0.301,0.301,0.394,0.387,0.403,0.436,0.439,0.439,0.439,0.439,0.468,0.524,0.545,0.554,0.56,0.572,0.588,0.607,0.634,0.634,0.751,0.663,0.712,0.745,0.788,0.343,0.789,0.834,0.816,1.419,1.419,0.769,0.769,0.769,0.769,0.712,0.829,0.829,0.872,0.872,0.872,0.872,0.872,0.918,0.935,0.96,0.96,0.96,0.999,0.977,0.977,1.027,0.0,0.013,0.291,0.0,0.0,0.0,0.031,0.06,0.06,4.383,4.383,4.383,4.383,4.383,3.802,4.321,3.303,0.427,3.595,3.595,3.208,3.208,3.208,3.208,3.208,3.208,3.208,1.988,2.449,2.192,2.183,2.601,2.169,1.545,1.628,11.135
Point_172,8.79,1.545,1.613,1.613,1.613,1.555,1.596,1.596,1.596,1.596,1.596,1.595,1.595,1.615,1.615,1.611,1.631,1.631,1.631,1.533,1.533,1.533,1.553,1.55,1.645,1.645,1.533,1.674,1.674,1.674,1.79,1.79,1.79,1.674,1.65,1.754,1.721,1.729,1.721,1.721,1.721,1.645,1.645,1.721,1.721,1.721,1.779,1.576,1.819,1.352,1.352,1.305,1.305,1.3,1.3,1.3,1.319,1.319,1.35,1.35,1.358,1.358,1.375,1.452,1.483,1.497,1.464,1.526,1.682,1.556,2.489,2.489,1.561,1.537,1.603,1.796,1.35,1.372,1.358,1.358,1.345,1.332,1.328,1.328,1.298,1.32,4.256,1.29,1.239,0.897,0.897,0.897,0.822,1.8,1.742,1.742,1.292,1.843,3.036,1.709,1.709,1.65,1.636,1.636,0.511,0.441,1.073,0.418,0.385,0.399,0.399,1.073,1.073,1.073,0.301,0.301,0.394,0.387,0.403,0.436,0.439,0.439,0.439,0.439,0.468,0.524,0.545,0.554,0.56,0.572,0.588,0.607,0.634,0.634,0.751,0.663,0.712,0.745,0.788,0.343,0.789,0.834,0.816,1.419,1.419,0.769,0.769,0.769,0.769,0.712,0.829,0.829,0.872,0.872,0.872,0.872,0.872,0.918,0.935,0.96,0.96,0.96,0.999,0.977,0.977,1.027,0.0,0.013,0.291,0.0,0.0,0.0,0.031,0.06,0.06,4.383,4.383,4.383,4.383,4.383,3.802,4.321,3.303,0.427,3.595,3.595,3.208,3.208,3.208,3.208,3.208,3.208,3.208,1.988,2.449,2.192,2.183,2.601,2.169,1.545,1.628,11.135
Point_173,8.76,1.514,1.582,1.582,1.582,1.524,1.566,1.566,1.566,1.566,1.566,1.564,1.564,1.585,1.585,1.581,1.601,1.601,1.601,1.503,1.503,1.503,1.522,1.519,1.614,1.614,1.503,1.643,1.643,1.643,1.759,1.759,1.759,1.643,1.619,1.723,1.691,1.699,1.691,1.691,1.691,1.614,1.614,1.691,1.691,1.691,1.748,1.546,1.789,1.322,1.322,1.275,1.275,1.27,1.27,1.27,1.288,1.288,1.319,1.319,1.328,1.328,1.344,1.422,1.452,1.467,1.433,1.496,1.651,1.526,2.458,2.458,1.53,1.506,1.572,1.765,1.32,1.341,1.327,1.327,1.315,1.301,1.297,1.297,1.267,1.29,4.226,1.259,1.208,0.866,0.866,0.866,0.791,1.77,1.712,1.712,1.261,1.812,3.006,1.679,1.679,1.62,1.605,1.605,0.481,0.411,1.042,0.387,0.355,0.369,0.369,1.042,1.042,1.042,0.27,0.27,0.363,0.357,0.372,0.406,0.409,0.409,0.409,0.409,0.437,0.494,0.514,0.523,0.529,0.541,0.558,0.576,0.603,0.603,0.721,0.633,0.681,0.714,0.757,1.374,0.758,0.804,0.785,1.389,1.389,0.739,0.739,0.739,0.739,0.681,0.799,0.799,0.841,0.841,0.841,0.841,0.841,0.888,0.904,0.93,0.93,0.93,0.969,0.946,0.946,0.996,1.031,1.045,0.26,1.031,1.031,1.031,0.0,1.091,1.091,4.353,4.353,4.353,4.353,4.353,3.771,4.291,3.272,0.396,3.564,3.564,3.177,3.177,3.177,3.177,3.177,3.177,3.177,1.958,2.419,2.162,2.152,2.571,2.139,1.515,1.597,11.104
Point_174,8.823,1.578,1.646,1.646,1.646,1.588,1.63,1.63,1.63,1.63,1.63,1.628,1.628,1.649,1.649,1.645,1.664,1.664,1.664,1.567,1.567,1.567,1.586,1.583,1.678,1.678,1.567,1.707,1.707,1.707,1.823,1.823,1.823,1.707,1.683,1.787,1.755,1.893,1.755,1.755,1.755,1.808,1.808,1.755,1.755,1.755,1.812,1.739,1.853,1.516,1.516,1.468,1.468,1.464,1.464,1.464,1.482,1.482,1.513,1.513,1.522,1.522,1.538,1.616,1.646,1.661,1.497,1.56,1.715,1.59,2.522,2.522,1.594,1.57,1.636,1.829,1.384,1.405,1.391,1.391,1.379,1.365,1.361,1.361,1.331,1.354,4.29,1.323,1.272,0.93,0.93,0.93,0.855,1.834,1.775,1.775,1.325,1.876,3.2,1.743,1.743,1.684,1.669,1.669,0.545,0.475,1.106,0.451,0.418,0.433,0.433,1.106,1.106,1.106,0.334,0.334,0.427,0.42,0.436,0.47,0.473,0.473,0.473,0.473,0.501,0.558,0.578,0.587,0.593,0.605,0.621,0.64,0.667,0.667,0.785,0.697,0.745,0.778,0.821,0.282,0.822,0.868,0.849,1.583,1.583,0.803,0.803,0.803,0.803,0.745,0.443,0.443,0.905,0.905,0.905,0.905,0.905,0.951,0.968,0.993,0.993,0.993,1.033,1.01,1.01,1.06,1.095,0.047,0.324,1.095,1.095,1.095,0.064,0.0,0.0,4.417,4.417,4.417,4.417,4.417,3.835,4.355,3.336,0.46,3.628,3.628,3.241,3.241,3.241,3.241,3.241,3.241,3.241,2.022,2.483,2.226,2.216,2.635,2.203,1.579,1.661,11.298
Point_175,8.823,1.578,1.646,1.646,1.646,1.588,1.63,1.63,1.63,1.63,1.63,1.628,1.628,1.649,1.649,1.645,1.664,1.664,1.664,1.567,1.567,1.567,1.586,1.583,1.678,1.678,1.567,1.707,1.707,1.707,1.823,1.823,1.823,1.707,1.683,1.787,1.755,1.893,1.755,1.755,1.755,1.808,1.808,1.755,1.755,1.755,1.812,1.739,1.853,1.516,1.516,1.468,1.468,1.464,1.464,1.464,1.482,1.482,1.513,1.513,1.522,1.522,1.538,1.616,1.646,1.661,1.497,1.56,1.715,1.59,2.522,2.522,1.594,1.57,1.636,1.829,1.384,1.405,1.391,1.391,1.379,1.365,1.361,1.361,1.331,1.354,4.29,1.323,1.272,0.93,0.93,0.93,0.855,1.834,1.775,1.775,1.325,1.876,3.2,1.743,1.743,1.684,1.669,1.669,0.545,0.475,1.106,0.451,0.418,0.433,0.433,1.106,1.106,1.106,0.334,0.334,0.427,0.42,0.436,0.47,0.473,0.473,0.473,0.473,0.501,0.558,0.578,0.587,0.593,0.605,0.621,0.64,0.667,0.667,0.785,0.697,0.745,0.778,0.821,0.282,0.822,0.868,0.849,1.583,1.583,0.803,0.803,0.803,0.803,0.745,0.443,0.443,0.905,0.905,0.905,0.905,0.905,0.951,0.968,0.993,0.993,0.993,1.033,1.01,1.01,1.06,1.095,0.047,0.324,1.095,1.095,1.095,0.064,0.0,0.0,4.417,4.417,4.417,4.417,4.417,3.835,4.355,3.336,0.46,3.628,3.628,3.241,3.241,3.241,3.241,3.241,3.241,3.241,2.022,2.483,2.226,2.216,2.635,2.203,1.579,1.661,11.298
Point_176,9.436,5.255,5.323,5.323,5.323,5.265,5.306,5.306,5.306,5.306,5.306,5.305,5.305,5.325,5.325,5.321,5.341,5.341,5.341,5.243,5.243,5.243,5.262,5.26,5.355,5.355,5.243,5.383,5.383,5.383,5.5,5.5,5.5,5.383,5.36,5.464,5.431,5.888,5.431,5.431,5.431,5.804,5.804,5.431,5.431,5.431,5.489,5.735,5.529,5.511,5.511,5.464,5.464,5.459,5.459,5.459,5.478,5.478,5.509,5.509,5.518,5.518,5.534,5.611,5.642,5.656,2.934,3.098,3.253,3.128,3.794,3.794,3.549,3.525,3.175,3.855,3.82,3.835,3.849,3.849,3.862,3.875,3.879,3.879,3.909,3.886,0.226,3.917,3.968,4.607,4.607,4.607,4.532,5.51,5.452,5.452,5.002,5.553,7.195,5.419,5.419,5.36,5.345,5.345,4.548,4.535,4.782,4.616,4.587,4.577,4.577,4.782,4.782,4.782,4.46,4.46,4.553,4.546,4.562,4.595,4.598,4.598,4.598,4.598,4.627,4.684,4.704,4.713,4.719,4.731,4.747,4.766,4.793,4.793,4.911,4.822,4.871,4.904,4.947,5.151,4.948,4.993,4.975,5.578,5.578,4.928,4.928,4.928,4.928,4.871,4.988,4.988,5.031,5.031,5.031,5.031,5.031,5.077,5.094,5.119,5.119,5.119,5.158,5.136,5.136,5.186,5.221,5.234,4.45,5.221,5.221,5.221,5.251,5.281,5.281,0.0,0.0,0.0,0.0,0.0,2.265,0.125,1.766,3.96,2.058,2.058,1.671,1.671,1.671,1.671,1.671,1.671,1.671,3.294,3.755,3.962,3.971,3.907,4.061,3.863,3.781,21.144
Point_177,9.436,5.255,5.323,5.323,5.323,5.265,5.306,5.306,5.306,5.306,5.306,5.305,5.305,5.325,5.325,5.321,5.341,5.341,5.341,5.243,5.243,5.243,5.262,5.26,5.355,5.355,5.243,5.383,5.383,5.383,5.5,5.5,5.5,5.383,5.36,5.464,5.431,5.888,5.431,5.431,5.431,5.804,5.804,5.431,5.431,5.431,5.489,5.735,5.529,5.511,5.511,5.464,5.464,5.459,5.459,5.459,5.478,5.478,5.509,5.509,5.518,5.518,5.534,5.611,5.642,5.656,2.934,3.098,3.253,3.128,3.794,3.794,3.549,3.525,3.175,3.855,3.82,3.835,3.849,3.849,3.862,3.875,3.879,3.879,3.909,3.886,0.226,3.917,3.968,4.607,4.607,4.607,4.532,5.51,5.452,5.452,5.002,5.553,7.195,5.419,5.419,5.36,5.345,5.345,4.548,4.535,4.782,4.616,4.587,4.577,4.577,4.782,4.782,4.782,4.46,4.46,4.553,4.546,4.562,4.595,4.598,4.598,4.598,4.598,4.627,4.684,4.704,4.713,4.719,4.731,4.747,4.766,4.793,4.793,4.911,4.822,4.871,4.904,4.947,5.151,4.948,4.993,4.975,5.578,5.578,4.928,4.928,4.928,4.928,4.871,4.988,4.988,5.031,5.031,5.031,5.031,5.031,5.077,5.094,5.119,5.119,5.119,5.158,5.136,5.136,5.186,5.221,5.234,4.45,5.221,5.221,5.221,5.251,5.281,5.281,0.0,0.0,0.0,0.0,0.0,2.265,0.125,1.766,3.96,2.058,2.058,1.671,1.671,1.671,1.671,1.671,1.671,1.671,3.294,3.755,3.962,3.971,3.907,4.061,3.863,3.781,21.144
Point_178,9.436,5.255,5.323,5.323,5.323,5.265,5.306,5.306,5.306,5.306,5.306,5.305,5.305,5.325,5.325,5.321,5.341,5.341,5.341,5.243,5.243,5.243,5.262,5.26,5.355,5.355,5.243,5.383,5.383,5.383,5.5,5.5,5.5,5.383,5.36,5.464,5.431,5.888,5.431,5.431,5.431,5.804,5.804,5.431,5.431,5.431,5.489,5.735,5.529,5.511,5.511,5.464,5.464,5.459,5.459,5.459,5.478,5.478,5.509,5.509,5.518,5.518,5.534,5.611,5.642,5.656,2.934,3.098,3.253,3.128,3.794,3.794,3.549,3.525,3.175,3.855,3.82,3.835,3.849,3.849,3.862,3.875,3.879,3.879,3.909,3.886,0.226,3.917,3.968,4.607,4.607,4.607,4.532,5.51,5.452,5.452,5.002,5.553,7.195,5.419,5.419,5.36,5.345,5.345,4.548,4.535,4.782,4.616,4.587,4.577,4.577,4.782,4.782,4.782,4.46,4.46,4.553,4.546,4.562,4.595,4.598,4.598,4.598,4.598,4.627,4.684,4.704,4.713,4.719,4.731,4.747,4.766,4.793,4.793,4.911,4.822,4.871,4.904,4.947,5.151,4.948,4.993,4.975,5.578,5.578,4.928,4.928,4.928,4.928,4.871,4.988,4.988,5.031,5.031,5.031,5.031,5.031,5.077,5.094,5.119,5.119,5.119,5.158,5.136,5.136,5.186,5.221,5.234,4.45,5.221,5.221,5.221,5.251,5.281,5.281,0.0,0.0,0.0,0.0,0.0,2.265,0.125,1.766,3.96,2.058,2.058,1.671,1.671,1.671,1.671,1.671,1.671,1.671,3.294,3.755,3.962,3.971,3.907,4.061,3.863,3.781,21.144
Point_179,9.436,5.255,5.323,5.323,5.323,5.265,5.306,5.306,5.306,5.306,5.306,5.305,5.305,5.325,5.325,5.321,5.341,5.341,5.341,5.243,5.243,5.243,5.262,5.26,5.355,5.355,5.243,5.383,5.383,5.383,5.5,5.5,5.5,5.383,5.36,5.464,5.431,5.888,5.431,5.431,5.431,5.804,5.804,5.431,5.431,5.431,5.489,5.735,5.529,5.511,5.511,5.464,5.464,5.459,5.459,5.459,5.478,5.478,5.509,5.509,5.518,5.518,5.534,5.611,5.642,5.656,2.934,3.098,3.253,3.128,3.794,3.794,3.549,3.525,3.175,3.855,3.82,3.835,3.849,3.849,3.862,3.875,3.879,3.879,3.909,3.886,0.226,3.917,3.968,4.607,4.607,4.607,4.532,5.51,5.452,5.452,5.002,5.553,7.195,5.419,5.419,5.36,5.345,5.345,4.548,4.535,4.782,4.616,4.587,4.577,4.577,4.782,4.782,4.782,4.46,4.46,4.553,4.546,4.562,4.595,4.598,4.598,4.598,4.598,4.627,4.684,4.704,4.713,4.719,4.731,4.747,4.766,4.793,4.793,4.911,4.822,4.871,4.904,4.947,5.151,4.948,4.993,4.975,5.578,5.578,4.928,4.928,4.928,4.928,4.871,4.988,4.988,5.031,5.031,5.031,5.031,5.031,5.077,5.094,5.119,5.119,5.119,5.158,5.136,5.136,5.186,5.221,5.234,4.45,5.221,5.221,5.221,5.251,5.281,5.281,0.0,0.0,0.0,0.0,0.0,2.265,0.125,1.766,3.96,2.058,2.058,1.671,1.671,1.671,1.671,1.671,1.671,1.671,3.294,3.755,3.962,3.971,3.907,4.061,3.863,3.781,21.144
Point_180,9.436,5.255,5.323,5.323,5.323,5.265,5.306,5.306,5.306,5.306,5.306,5.305,5.305,5.325,5.325,5.321,5.341,5.341,5.341,5.243,5.243,5.243,5.262,5.26,5.355,5.355,5.243,5.383,5.383,5.383,5.5,5.5,5.5,5.383,5.36,5.464,5.431,5.888,5.431,5.431,5.431,5.804,5.804,5.431,5.431,5.431,5.489,5.735,5.529,5.511,5.511,5.464,5.464,5.459,5.459,5.459,5.478,5.478,5.509,5.509,5.518,5.518,5.534,5.611,5.642,5.656,2.934,3.098,3.253,3.128,3.794,3.794,3.549,3.525,3.175,3.855,3.82,3.835,3.849,3.849,3.862,3.875,3.879,3.879,3.909,3.886,0.226,3.917,3.968,4.607,4.607,4.607,4.532,5.51,5.452,5.452,5.002,5.553,7.195,5.419,5.419,5.36,5.345,5.345,4.548,4.535,4.782,4.616,4.587,4.577,4.577,4.782,4.782,4.782,4.46,4.46,4.553,4.546,4.562,4.595,4.598,4.598,4.598,4.598,4.627,4.684,4.704,4.713,4.719,4.731,4.747,4.766,4.793,4.793,4.911,4.822,4.871,4.904,4.947,5.151,4.948,4.993,4.975,5.578,5.578,4.928,4.928,4.928,4.928,4.871,4.988,4.988,5.031,5.031,5.031,5.031,5.031,5.077,5.094,5.119,5.119,5.119,5.158,5.136,5.136,5.186,5.221,5.234,4.45,5.221,5.221,5.221,5.251,5.281,5.281,0.0,0.0,0.0,0.0,0.0,2.265,0.125,1.766,3.96,2.058,2.058,1.671,1.671,1.671,1.671,1.671,1.671,1.671,3.294,3.755,3.962,3.971,3.907,4.061,3.863,3.781,21.144
Point_181,9.351,4.674,4.742,4.742,4.742,4.683,4.725,4.725,4.725,4.725,4.725,4.724,4.724,4.744,4.744,4.74,4.76,4.76,4.76,4.662,4.662,4.662,4.681,4.679,4.774,4.774,4.662,4.802,4.802,4.802,4.919,4.919,4.919,4.802,4.778,4.883,4.85,5.307,4.85,4.85,4.85,5.223,5.223,4.85,4.85,4.85,4.908,5.154,4.948,4.93,4.93,4.883,4.883,4.878,4.878,4.878,4.897,4.897,4.928,4.928,4.936,4.936,4.953,5.03,5.061,5.075,2.353,2.517,2.672,2.547,3.213,3.213,2.968,2.944,2.594,3.274,3.239,3.254,3.268,3.268,3.281,3.294,3.298,3.298,3.328,3.305,2.139,3.336,3.387,4.026,4.026,4.026,3.951,4.929,4.871,4.871,4.421,4.971,6.614,4.838,4.838,4.779,4.764,4.764,3.967,3.954,4.201,4.035,4.006,3.996,3.996,4.201,4.201,4.201,3.879,3.879,3.972,3.965,3.981,4.014,4.017,4.017,4.017,4.017,4.046,4.102,4.123,4.132,4.138,4.15,4.166,4.185,4.212,4.212,4.329,4.241,4.29,4.323,4.366,4.57,4.367,4.412,4.394,4.997,4.997,4.347,4.347,4.347,4.347,4.29,4.407,4.407,4.45,4.45,4.45,4.45,4.45,4.496,4.513,4.538,4.538,4.538,4.577,4.555,4.555,4.605,4.64,4.653,3.869,4.64,4.64,4.64,4.67,4.7,4.7,2.266,2.266,2.266,2.266,2.266,0.0,2.204,0.489,3.379,0.207,0.207,0.594,0.594,0.594,0.594,0.594,0.594,0.594,2.713,3.174,3.381,3.39,3.326,3.48,3.282,3.2,22.253
